"Id","Institution","Job title","AOS","AOC","Job type","Start time","Contract type","Deadline","How to apply","Date posted","PhilJobs page","Info link","Application link"
"3195","Eberhard Karls University Tübingen","Position as Professor	","The AOS is in ancient philosophy and possibly	its reception in	medieval or early modern	philosophy. Expertise in another area of philosophy	is desirable.	","Requirements for appointment	are: PhD and habilitation degree or equivalent qualification (e.g. »second book«) as well as an attested didactic qualification.	","Senior faculty","","Contract type open","2014-09-25","Email","2014-09-02","http://philjobs.org/job/show/3195","http://www.uni-tuebingen.de/fakultaeten/philosophische-fakultaet/fachbereiche/philosophie-rhetorik-medien/philosophisches-seminar/aktuelles/newsfullview-aktuell/article/stellenausschreibung-25.html","http://www.uni-tuebingen.de/fakultaeten/philosophische-fakultaet/fachbereiche/philosophie-rhetorik-medien/philosophisches-seminar/aktuelles/newsfullview-aktuell/article/stellenausschreibung-25.html"
"3192","University of Bergen","Associate Professor","Open, but see job ad for preferred areas of specialization","Open","Senior faculty","January 1, 2015 or later","Tenured, continuing or permanent","2014-09-21","Online","2014-08-30","http://philjobs.org/job/show/3192","http://www.jobbnorge.no/en/available-jobs/job/105059/associate-professors-in-philosophy","http://www.jobbnorge.no/en/available-jobs/job/105059/associate-professors-in-philosophy"
"3191","California State Polytechnic University, Pomona","Assistant Professor","History of Early Modern Philosophy","Open","Faculty (open rank)","Fall, 2015","Tenure-track or similar","2014-11-17","Online","2014-08-29","http://philjobs.org/job/show/3191","","http://class.csupomona.edu/fs/jobs/phl.html"
"3190","San Francisco State University","Assistant Professor - Philosophy of Science","Philosophy of Science*","Open","Junior faculty","Fall 2015","Tenure-track or similar","---","Mail","2014-09-03","http://philjobs.org/job/show/3190","http://philosophy.sfsu.edu/",""
"3189","Ball State University","Assistant Professor","Applied Ethics","bioethics, environmental philosophy, or philosophy of science","Junior faculty","August 21, 2015","Tenure-track or similar","---","Email","2014-08-29","http://philjobs.org/job/show/3189","http://www.bsu.edu/hrs/jobpostings","http://www.bsu.edu"
"3188","Emory University","Assistant, Associate, or Full Professor (tenure-track or tenured)","African-American Philosophy","Africana philosophy, philosophy of race, and ability to deepen existing strengths in American philosophy/philosophy of the Americas","Faculty (open rank)","Fall 2015","Tenure-track or similar","---","Email","2014-08-28","http://philjobs.org/job/show/3188","http://philosophy.emory.edu","http://philosophy.emory.edu"
"3186","Yale University","Assistant Professor","Open, preference for metaphysics","Open","Junior faculty","1 July 2015","Tenure-track or similar","2014-11-01","Online","2014-08-27","http://philjobs.org/job/show/3186","","https://academicjobsonline.org/ajo/jobs/4432"
"3187","University of South Carolina","Assistant Professor","Philosophy of mind, philosophy of cognitive science, or related areas of philosophy of language or epistemology","Open","Junior faculty","August 15, 2015","Tenure-track or similar","2014-11-01","Mail","2014-08-27","http://philjobs.org/job/show/3187","http://artsandsciences.sc.edu/phil/news/job-mind-language-knowledge",""
"3171","Allegheny College","Assistant Professor of Philosophy, Tenure Track","issues of social justice; preference goes to candidates with further expertise in a non-European philosophical tradition or Feminist philosophy","Ethics and its application to issues of social justice ","Junior faculty","August 2015","Tenure-track or similar","2014-11-14","Email","2014-08-27","http://philjobs.org/job/show/3171","http://sites.allegheny.edu/hr/career-opportunities/",""
"3183","University of Chicago","Assistant Professor in Early Modern Philosophy, Tenure-track","Early Modern Philosophy","Open","Junior faculty","Fall 2015","Tenure-track or similar","2014-10-31","Online","2014-08-26","http://philjobs.org/job/show/3183","http://tinyurl.com/uc-earlymodern","http://tinyurl.com/uc-earlymodern"
"3182","Charles Sturt University","Postdoctoral Fellow or Research Fellow in Philosophy","Philosophy and applied ethics","Philosophy and applied ethics","Postdoc or similar","02/01/2015 (earliest)","Fixed term","2014-09-28","Online","2014-08-26","http://philjobs.org/job/show/3182","https://webkiosk.csu.edu.au/wssk/WK8227$VDC1.Startup?P_VACANCY_REF_NO=95082","http://www.csu.edu.au/jobs/vacancies/acad-vacancies"
"3180","Scripps College","Hartley Burr Alexander Chair in the Humanities","The field of specialization is open","Open","Senior faculty","2014-2015","Tenured, continuing or permanent","2014-11-01","Other","2014-08-25","http://philjobs.org/job/show/3180","http://scrippscollege.edu",""
"3178","University of California at Davis","Philosophy of Mind and/or Cognitive Science","Philosophy of Mind, Philosophy of Cognitive Science","Open","Faculty (open rank)","Fall 2015","Tenure-track or similar","2014-11-01","Online","2014-08-25","http://philjobs.org/job/show/3178","https://recruit.ucdavis.edu/apply/JPF00372","https://recruit.ucdavis.edu/apply/JPF00372"
"3177","The Cleveland Clinic","Cleveland Fellowship in Advanced Bioethics","Biomedical Ethics","Biomedical Ethics","Postdoc or similar","July 1, 2015","Fixed term","2014-11-01","Email","2014-08-29","http://philjobs.org/job/show/3177","http://www.clevelandclinic.org/bioethics/fellowship",""
"3175","Johns Hopkins University","Andrew W. Mellon Postdoctoral Fellowship","History, English, History of Art, Musicology, Classics, Anthropology, German and Romance Languages and Literatures, Philosophy, Comparative Literature, History of Science and Technology, Near Eastern Studies","see website for specifics","Postdoc or similar","July 1, 2015","Fixed term","2014-11-13","Online","2014-08-21","http://philjobs.org/job/show/3175","http://krieger.jhu.edu/mellon/","http://krieger.jhu.edu/mellon/"
"3176","Bryn Mawr College","Assistant Professor or Associate Professor","Ethics and Feminism","Ethics and Feminism","Faculty (open rank)","","Tenure-track or similar","2014-11-10","Online","2014-08-21","http://philjobs.org/job/show/3176","http://www.brynmawr.edu/provost/open_positions.html","http://apply.interfolio.com/25196"
"3173","Pennsylvania State University","Assistant/Associate Professor of Rural Sociology","food and agricultural ethics and policy","Open","Faculty (open rank)","","Tenure-track or similar","---","Online","2014-08-21","http://philjobs.org/job/show/3173","http://apptrkr.com/507923","http://apptrkr.com/507923"
"3166","Lehman College of THE City University of New York","Professor (Chair) - Philosophy","AOS/AOC: Open","Open","Senior faculty","Fall 2015","Tenured, continuing or permanent","2014-11-30","Online","2014-08-28","http://philjobs.org/job/show/3166","http://www.lehman.edu/academics/arts-humanities/philosophy/index.php","http://www.cuny.edu"
"3174","California State University, East Bay","Assistant Professor","Philosophy of Science ","Environmental Ethics ","Junior faculty","September 2015","Tenure-track or similar","2014-09-26","Online","2014-08-21","http://philjobs.org/job/show/3174","https://my.csueastbay.edu/psp/pspdb1/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_CE.GBL","https://my.csueastbay.edu/psp/pspdb1/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_CE.GBL"
"3152","University of South Alabama","Assistant Professor","Ancient Greek Philosophy","Open (but must be qualified to teach courses in Ancient Greek Language and Culture)","Junior faculty","August 15, 2015","Tenure-track or similar","2014-11-10","Mail","2014-08-20","http://philjobs.org/job/show/3152","",""
"3168","The Hebrew University of Jerusalem","Mandel Postdoctoral Fellowships in Humanities and Jewish Studies for 2015-2018","Humanities and Jewish Studies","Humanities and Jewish Studies","Postdoc or similar","August 20, 2014","Fixed term","2014-10-01","Online","2014-09-23","http://philjobs.org/job/show/3168","http://scholion.huji.ac.il/en/","https://scholarships.ekmd.huji.ac.il"
"3172","Brooklyn College, CUNY","Assistant Professor - Professional and Applied Ethics","Business Ethics and other areas of Professional Applied Ethics","Business Ethics and other areas of Professional Applied Ethics","Junior faculty","Fall 2015","Tenure-track or similar","---","Online","2014-10-15","http://philjobs.org/job/show/3172","http://www.brooklyn.cuny.edu/facultyjobs","http://www.brooklyn.cuny.edu/facultyjobs"
"3165","Villanova University","Catherine of Siena Fellow","Ethics","Christian Ethics","Junior faculty","Fall 2015.","Fixed term","2014-10-15","Online","2014-08-11","http://philjobs.org/job/show/3165","http://www1.villanova.edu/villanova/artsci/ethics.html","http://www1.villanova.edu/villanova/artsci/ethics.html"
"3170","University of Western Sydney, Bankstown","PROFESSOR/ASSOCIATE PROFESSOR IN PHILOSOPHY","Modern and contemporary European philosophy, political theory, aesthetics","Modern and contemporary European philosophy, political theory, aesthetics","Senior faculty","","Tenured, continuing or permanent","2014-08-31","Online","2014-08-15","http://philjobs.org/job/show/3170","http://careers.uws.edu.au/Current-Vacancies","http://careers.uws.edu.au/Current-Vacancies"
"3169","University of Victoria","Assistant Professor","Philosophy of MInd or Philosophy of Science","Open","Junior faculty","July 1 2015","Tenure-track or similar","2014-12-01","Email","2014-08-14","http://philjobs.org/job/show/3169","http://www.uvic.ca/humanities/philosophy/",""
"3167","University of Chicago","Collegiate Assistant Professor","Open","Open","Junior faculty","September 1, 2015","Fixed term","2014-11-02","Online","2014-08-14","http://philjobs.org/job/show/3167","http://fellows.uchicago.edu","http://fellows.uchicago.edu"
"3161","Boston University","Professor","We are looking for an outstanding record of teaching and research on the African American experience in the contemporary period.","Open","Senior faculty","July 2015","Tenured, continuing or permanent","2014-10-01","Online","2014-08-19","http://philjobs.org/job/show/3161","http://www.bu.edu/afam","https://academicjobsonline.org/ajo/jobs/4292"
"3164","Johns Hopkins University","Bloomberg Distinguished Professorship in Philosophy and Cognitive Science","Philosophy of Cognitive Science","Open","Senior faculty","Fall 2015","Tenured, continuing or permanent","2014-10-15","Email","2014-08-11","http://philjobs.org/job/show/3164","",""
"3163","University of Chicago","Assistant Professor in Philosophy of Science, Tenure-track","Philosophy of Science","Open","Faculty (open rank)","Fall 2015","Tenure-track or similar","2014-10-31","Online","2014-08-08","http://philjobs.org/job/show/3163","http://tinyurl.com/ucphilscience","http://tinyurl.com/ucphilscience"
"3162","Brown University","Associate or Full Professor of Philosophy","Philosophy of Mind or Metaphysics","Open","Senior faculty","","Tenured, continuing or permanent","2014-11-15","Online","2014-09-02","http://philjobs.org/job/show/3162","","http://apply.interfolio.com/25541"
"3160","Franklin and Marshall College","Tenure-track position in Psychology/SPM (cogsci)","Open","Open","Junior faculty","Fall 2015","Tenure-track or similar","---","Online","2014-08-06","http://philjobs.org/job/show/3160","","http://apply.interfolio.com/25524"
"3158","University of Johannesburg","Professorship","Open, but some preference for analytic fields (ethics, metaphysics, epistemology).","Open","Senior faculty","Ideally 1 January 2015","Tenure-track or similar","2014-08-17","Online","2014-08-05","http://philjobs.org/job/show/3158","http://jobs.uj.ac.za/index.php?s=advert_view&g=6288&x=2779274&i=970&pop=1","http://jobs.uj.ac.za/index.php?s=advert_view&g=6288&x=2779274&i=970&pop=1"
"3159","Princeton University","Postdoctoral Positions in Values and Public Policy","Open","Open","Postdoc or similar","September 2015","Fixed term","2014-11-17","Online","2014-08-05","http://philjobs.org/job/show/3159","http://uchv.princeton.edu/fellowships_awards/vpp_postdoc.php","http://uchv.princeton.edu/fellowships_awards/vpp_postdoc.php"
"3157","University of Toronto","Assistant Professor","Philosophy of Mind","Open","Junior faculty","July 1, 2015","Tenure-track or similar","2014-11-13","Online","2014-08-04","http://philjobs.org/job/show/3157","https://utoronto.taleo.net/careersection/10050/jobdetail.ftl?lang=en&job=1401565","https://utoronto.taleo.net/careersection/10050/jobdetail.ftl?lang=en&job=1401565"
